# %ECSV 1.0
# ---
# datatype:
# - {name: wavelength, datatype: float64}
# - {name: bin_width, datatype: float64}
# - {name: rp^2_value, datatype: float64}
# - {name: rp^2_errorneg, datatype: float64}
# - {name: rp^2_errorpos, datatype: float64}
# schema: astropy-2.0
wavelength bin_width rp^2_value rp^2_errorneg rp^2_errorpos
3.832 0.0020000000000000018 0.002729740782329577 0.00012315583117721973 0.00012271680773222283
3.8360000000000003 0.0020000000000000018 0.0029311667791470596 0.0001248817700788534 0.00012978731693259792
3.84 0.0020000000000000018 0.0026958054304953463 0.00012315772031576367 0.00012642222552730923
3.8440000000000003 0.0020000000000000018 0.0028535394354246486 0.00011769619456455634 0.00012115434925596014
3.848 0.0020000000000000018 0.002880049451656365 0.00012480175655792776 0.00012605607695245161
3.8520000000000003 0.0020000000000000018 0.003114275728529401 0.00012634602740629408 0.00012719772871026477
3.856 0.0020000000000000018 0.0029450150303491564 0.00012783702760131794 0.0001264881587627882
3.8600000000000003 0.0020000000000000018 0.0030491153863797557 0.00012352781152406237 0.00012405668075600017
3.864 0.0020000000000000018 0.002791341293214245 0.0001282368772419734 0.00012905170936221202
3.8680000000000003 0.0020000000000000018 0.00288710299831935 0.0001250345689065911 0.00012432712897709076
3.872 0.0020000000000000018 0.0031365911693576405 0.0001260190111045897 0.0001296689766358658
3.8760000000000003 0.0020000000000000018 0.002961862673820115 0.00012659360791273354 0.00012890753549744515
3.88 0.0020000000000000018 0.0028290538587299333 0.00012946363358709665 0.0001304142899156589
3.8840000000000003 0.0020000000000000018 0.0028146882314606875 0.00014101671707061544 0.000140824853298424
3.888 0.0020000000000000018 0.0029009341582461835 0.00013049667949521174 0.0001315463985600506
3.8920000000000003 0.0020000000000000018 0.0031738917290354374 0.00013029516458145122 0.00013011752061117994
3.896 0.0020000000000000018 0.00296209604637319 0.00013352886035120385 0.00013224483188794883
3.9000000000000004 0.0020000000000000018 0.00296012762366575 0.00012309274489157767 0.00012302173617379604
3.904 0.0020000000000000018 0.002824392801782832 0.00012638204746121375 0.0001250948319290097
3.9080000000000004 0.0020000000000000018 0.0028404020078304512 0.00013051014543347117 0.0001330880111089722
3.912 0.0020000000000000018 0.002906554728603395 0.00013494096342193083 0.00013566539437257332
3.9160000000000004 0.0020000000000000018 0.0025847196772610663 0.00013278651372656625 0.00013076660711796011
3.92 0.0020000000000000018 0.0027926669619213525 0.00013093659543015083 0.00012678389075457914
3.9240000000000004 0.0020000000000000018 0.0029995835443559055 0.00012858110401203163 0.0001285667757636483
3.928 0.0020000000000000018 0.002612423852709533 0.00013253693089605766 0.0001340354837062142
3.9320000000000004 0.0020000000000000018 0.0030244010211962925 0.00013087937992668254 0.00013357988110608522
3.936 0.0020000000000000018 0.0030079068460651752 0.00013106702959485772 0.00013450029929590627
3.9400000000000004 0.0020000000000000018 0.0028752356030641918 0.0001310384569927119 0.00013249652350272182
3.944 0.0020000000000000018 0.002896761140385919 0.00012922412209282093 0.00013017023619055993
