# %ECSV 1.0
# ---
# datatype:
# - {name: wavelength, datatype: float64}
# - {name: bin_width, datatype: float64}
# - {name: rp^2_value, datatype: float64}
# - {name: rp^2_errorneg, datatype: float64}
# - {name: rp^2_errorpos, datatype: float64}
# schema: astropy-2.0
wavelength bin_width rp^2_value rp^2_errorneg rp^2_errorpos
2.872 0.0020000000000000018 0.002818725657270772 0.00011660294720136502 0.00011591344728328857
2.8760000000000003 0.0020000000000000018 0.003009890615076221 9.71186002279782e-05 9.468133899740404e-05
2.88 0.0020000000000000018 0.002967257947383234 0.00010393422460664012 0.00010580336560418475
2.8840000000000003 0.0020000000000000018 0.0029236060264884725 9.844166274337873e-05 0.00010277530875272807
2.888 0.0020000000000000018 0.0030314159931466257 0.00010433362381756473 0.00010211385135648968
2.8920000000000003 0.0020000000000000018 0.0027911971704868816 0.00010025107205206612 9.978146100262557e-05
2.896 0.0020000000000000018 0.0029556849124400732 0.00010083611516318973 0.00010015536598619772
2.9000000000000004 0.0020000000000000018 0.0028819045650027558 0.00010164274853003427 0.0001026673631576696
2.904 0.0020000000000000018 0.0029203544894317764 0.00011039883187797346 0.00010944062428467141
2.9080000000000004 0.0020000000000000018 0.0031503388577043827 0.00011180486843122544 0.0001129307534866353
2.912 0.0020000000000000018 0.003439927736708124 0.00011933732553372862 0.00012168755528527055
2.9160000000000004 0.0020000000000000018 0.0029807653002811296 0.00010367140652186094 0.00010019068948133097
2.92 0.0020000000000000018 0.00280455922657597 9.777106711685891e-05 9.670064910729387e-05
2.9240000000000004 0.0020000000000000018 0.003089279661238506 9.754052559583348e-05 9.868519589604401e-05
2.928 0.0020000000000000018 0.0029438577306391085 0.0001026254437290707 0.0001023019091693834
2.9320000000000004 0.0020000000000000018 0.002821434176524931 9.62496097744272e-05 9.815288055666947e-05
2.936 0.0020000000000000018 0.0026928905467269275 9.768859053080814e-05 9.774186350062315e-05
2.9400000000000004 0.0020000000000000018 0.002874356759033762 9.303462428573734e-05 9.432431198707399e-05
2.944 0.0020000000000000018 0.0029525477588570066 0.00010238558795917178 0.00010192898721354121
2.9480000000000004 0.0020000000000000018 0.002971294600899002 9.353691134506318e-05 9.442682230806918e-05
2.952 0.0020000000000000018 0.002949411604802365 8.973597625184116e-05 8.977832728696705e-05
2.9560000000000004 0.0020000000000000018 0.0029479198345153204 9.469857058362965e-05 9.64380523821892e-05
2.96 0.0020000000000000018 0.002878512754927812 9.321424625127013e-05 9.28105570962021e-05
2.9640000000000004 0.0020000000000000018 0.0031018000733479024 9.616197352025919e-05 9.627727961734021e-05
2.968 0.0020000000000000018 0.003129213648453355 0.00010455378525191846 0.00010406326847951352
2.9720000000000004 0.0020000000000000018 0.003121986370140162 9.289475072014192e-05 9.070849976400286e-05
2.976 0.0020000000000000018 0.002932627139358849 9.027070461170442e-05 8.883706897763266e-05
2.9800000000000004 0.0020000000000000018 0.0030708692069281087 9.012581564884874e-05 8.88546763606929e-05
2.984 0.0020000000000000018 0.003067704365062492 9.870342465428993e-05 9.951166129502096e-05
2.9880000000000004 0.0020000000000000018 0.0029474170551614513 9.402738903186445e-05 9.25064210001653e-05
2.992 0.0020000000000000018 0.0028742856133063045 8.680050579752772e-05 9.023769269800915e-05
2.9960000000000004 0.0020000000000000018 0.002870749046197517 9.131171344480904e-05 9.218422451078272e-05
3.0 0.0019999999999997797 0.0030008883435832137 9.69634805145672e-05 9.643252580739895e-05
3.0039999999999996 0.0020000000000000018 0.002947465788711673 9.860912166864471e-05 9.840439165692072e-05
3.008 0.0020000000000000018 0.0029899532839497934 8.510614890639952e-05 8.466776657531589e-05
3.0119999999999996 0.0020000000000000018 0.0029502119223037016 8.699006398604336e-05 8.907526777768944e-05
3.016 0.0020000000000000018 0.0030658566487487635 9.07586365212357e-05 8.940582155300648e-05
3.0199999999999996 0.0020000000000000018 0.0029457323886667784 0.00010844569226688442 0.0001109128705107155
3.024 0.0020000000000000018 0.002798966136506051 8.602523072500333e-05 8.677650286425349e-05
3.0279999999999996 0.0020000000000000018 0.0028449020158741066 9.006491148876332e-05 9.14244948621145e-05
3.032 0.0020000000000000018 0.0028437860105129937 8.864539103426794e-05 8.866017349876782e-05
3.0359999999999996 0.0020000000000000018 0.0029187362688528713 8.86197938803194e-05 8.955441671338596e-05
3.04 0.0020000000000000018 0.0030837871201977525 8.463126570368686e-05 8.638421104347751e-05
3.0439999999999996 0.0020000000000000018 0.002888914779548623 8.876830802640552e-05 8.862645586299282e-05
3.048 0.0020000000000000018 0.0029052661869129618 8.577938392053232e-05 8.863639429550554e-05
3.0519999999999996 0.0020000000000000018 0.002883489953143498 8.751326940458024e-05 8.701517260395128e-05
3.056 0.0020000000000000018 0.0029120393010087808 8.519248278093458e-05 8.336051878403113e-05
3.0599999999999996 0.0020000000000000018 0.0030105732821832944 9.713975883136276e-05 9.591939466571187e-05
3.064 0.0020000000000000018 0.0029407417852842558 9.554212879810684e-05 9.479036231487426e-05
3.0679999999999996 0.0020000000000000018 0.002957321655685056 8.657805352960861e-05 8.814127309029031e-05
3.072 0.0020000000000000018 0.002720089837476734 9.128785786154201e-05 9.153606404437757e-05
3.0759999999999996 0.0020000000000000018 0.002929727043957338 8.508776167966267e-05 8.452535318903597e-05
3.08 0.0020000000000000018 0.0028461190958084873 8.717052719275052e-05 8.626204751474532e-05
3.0839999999999996 0.0020000000000000018 0.0028763807544047127 9.107520392870284e-05 8.992791534441881e-05
3.088 0.0020000000000000018 0.0029054535851974384 8.297482526247943e-05 8.637294935461177e-05
3.0919999999999996 0.0020000000000000018 0.0029726012364041004 8.547487410464532e-05 8.496128137742455e-05
3.096 0.0020000000000000018 0.0029680852693233437 8.558860265141721e-05 8.453253491124595e-05
3.0999999999999996 0.0020000000000000018 0.0028703936674633465 9.739899754841394e-05 9.583855745203072e-05
3.104 0.0020000000000000018 0.0028418378531616982 8.592555836158065e-05 8.431151095856506e-05
3.1079999999999997 0.0020000000000000018 0.0030610907085366866 8.642636083945783e-05 8.902117673745659e-05
3.112 0.0020000000000000018 0.0029318555207368106 8.556383882028914e-05 8.710907406272658e-05
3.1159999999999997 0.0020000000000000018 0.0031416056059184634 8.735149897433478e-05 8.704966297636918e-05
3.12 0.0020000000000000018 0.0028933033908890527 9.269928434100638e-05 9.571425911879608e-05
3.1239999999999997 0.0020000000000000018 0.0030509175345665566 8.542927747297487e-05 8.637476504139326e-05
3.128 0.0020000000000000018 0.0029386771529267683 8.547950635533208e-05 8.602699161883642e-05
3.1319999999999997 0.0020000000000000018 0.0026814503936709137 8.641945144383101e-05 8.868209560840756e-05
3.136 0.0020000000000000018 0.002948873771454416 8.58115246751721e-05 8.482204580850935e-05
3.1399999999999997 0.0020000000000000018 0.00279536875148622 8.496194795723586e-05 8.471922645856113e-05
3.144 0.0020000000000000018 0.0029542200279107974 9.157645904588714e-05 9.294508991933336e-05
3.1479999999999997 0.0020000000000000018 0.002974055775163138 8.59835215977758e-05 8.662197459026032e-05
3.152 0.0020000000000000018 0.0028500098223439613 8.335173560176197e-05 8.571404998652639e-05
3.1559999999999997 0.0020000000000000018 0.0031766099653777894 8.581747268127668e-05 8.882244153409413e-05
3.16 0.0020000000000000018 0.0029117544826340346 8.479688220698915e-05 8.414937194976954e-05
3.1639999999999997 0.0020000000000000018 0.0028316639465960237 8.245274443570514e-05 8.475352169330435e-05
3.168 0.0020000000000000018 0.0029354856246986065 8.798124480419514e-05 8.676489250574381e-05
3.1719999999999997 0.0020000000000000018 0.0030069214400279456 8.931022156212411e-05 8.876705505089528e-05
3.176 0.0020000000000000018 0.0029903544579392223 8.497346302501927e-05 8.505690192608505e-05
3.1799999999999997 0.0020000000000000018 0.003054295939705813 9.377929767005137e-05 9.33453928304369e-05
3.184 0.0020000000000000018 0.0027482255436357544 9.169690606785318e-05 9.037747682987419e-05
3.1879999999999997 0.0020000000000000018 0.002840020393468841 8.68521570649961e-05 8.820247325123367e-05
3.192 0.0020000000000000018 0.003055487953919155 8.884977802543553e-05 9.156031321364867e-05
3.1959999999999997 0.0020000000000000018 0.0032068294301786267 8.616052225774926e-05 8.876435085202828e-05
3.2 0.0020000000000000018 0.002858010978063744 8.629720902485509e-05 8.580376444780862e-05
3.2039999999999997 0.0020000000000000018 0.0029122028017036223 8.560565839054422e-05 8.439413092268698e-05
3.208 0.0020000000000000018 0.0029774451698213727 8.262626910300911e-05 8.23852858335512e-05
3.2119999999999997 0.0020000000000000018 0.0029769002351264467 9.114996373297971e-05 9.398620774484943e-05
3.216 0.0020000000000000018 0.0030089773148054117 8.925007569016499e-05 8.96634114612889e-05
3.2199999999999998 0.0020000000000000018 0.0030232269595437235 8.285911486585014e-05 8.496853608164082e-05
3.224 0.0020000000000000018 0.0029522875336176506 8.618061520476294e-05 8.468324139885479e-05
3.2279999999999998 0.0020000000000000018 0.003114958932283257 0.00010229517488497854 0.00010387098140440462
3.232 0.0020000000000000018 0.0030187511082600585 9.012594334502442e-05 8.784374144155897e-05
3.2359999999999998 0.0020000000000000018 0.003116315398791157 9.064548606391252e-05 9.149439773504294e-05
3.24 0.0020000000000000018 0.0029132806705881166 8.977271118718391e-05 9.104010089710157e-05
3.2439999999999998 0.0020000000000000018 0.002988657795824793 8.852880336207396e-05 8.97945096549179e-05
3.248 0.0020000000000000018 0.00295720144148938 8.426926072652424e-05 8.740096176792708e-05
3.252 0.0020000000000000018 0.003048336200806673 8.496560086336969e-05 8.742229486900831e-05
3.2560000000000002 0.0020000000000000018 0.002946827243900982 9.038784435537895e-05 9.032294034702756e-05
3.26 0.0020000000000000018 0.0031305157230401555 8.755545539389491e-05 8.583638778370591e-05
3.2640000000000002 0.0020000000000000018 0.002957656271686517 8.666151934954734e-05 8.503038572842082e-05
3.268 0.0020000000000000018 0.002896778474222116 8.416327810603251e-05 8.441797874789115e-05
3.2720000000000002 0.0020000000000000018 0.0029002336568467197 9.269915876842193e-05 9.247154500051325e-05
3.276 0.0020000000000000018 0.0030736180908119883 8.412756462211363e-05 8.651802666308477e-05
3.2800000000000002 0.0020000000000000018 0.0028487117654835315 8.665720780000503e-05 8.607218395540427e-05
3.284 0.0020000000000000018 0.0027673027590376154 8.70218268319619e-05 8.794684676311252e-05
3.2880000000000003 0.0020000000000000018 0.0029942046108802855 8.599645059344935e-05 8.681242374793162e-05
3.292 0.0020000000000000018 0.0031386076237879864 8.553689065194476e-05 8.268665219121054e-05
3.2960000000000003 0.0020000000000000018 0.0029392212147705114 8.193081731657252e-05 8.523836049065432e-05
3.3 0.0020000000000000018 0.003032722442463056 8.497076507048718e-05 8.735860948283405e-05
